Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: TNL2 Narrative Samples
18 Samples Matched By Age
Context: Narration (All 3 Stories)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 18 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-47.01,,14.35,14.00,14.92,0.24
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-2.34,,50.06,27,105,21.35
        C&I Verbal Utts,0 **,-2.21,,47.44,22,101,21.44
        All Words Including Mazes,0 **,-2.63,,449.50,224,813,170.98
        Elapsed Time,---,,,3.45,1.50,5.97,1.16
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-46.74,,99.13,92.59,100.00,2.12
        % Intelligible Words,0.0% **,-448.46,,99.91,99.20,100.00,0.22
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-10.29,,8.81,6.94,10.22,0.86
        MLU in Morphemes,0.00 **,-10.40,,9.86,7.73,11.46,0.95
        % Utterances with Verbs,0.0% **,-40.40,,98.04,90.91,100.00,2.43
        Mean Verbs per Utterance,0.00 **,-10.34,,1.86,1.47,2.10,0.18
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-2.44,,411.61,197,802,168.64
        Number Different Words (NDW),0 **,-3.45,,169.22,115,264,49.11
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.89,,37.54,3.50,67.00,19.90
        Mean Turn Length (words),0.00 *,-1.81,,316.06,27.90,639.00,174.48
        % Responses to Questions,---,,,100.00,100.00,100.00,0.00
        % Responses to Intonation Prompts,---,,,,,,
        % Utts with Overlapping Speech,0.0%,-0.34,,0.36,0.00,3.57,1.05
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,134.06,70.74,238.67,38.48
        Pause Time as % of Total Time,---,,,0.76,0.00,4.90,1.54
        Maze Words as % of Total Words,0.0% *,-1.32,,7.27,1.23,23.78,5.49
        % Abandoned Utterances,0.0% *,-1.18,,1.79,0.00,4.88,1.52
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.57,,9.41,0.00,25.00,5.99
        Number of Omissions,0,-0.86,,1.83,0,8,2.12
        Number of Error Codes,0 *,-1.54,,3.11,0,7,2.03
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
Database selection criteria: Age 14;0 - 60;0,,,,,,,
