Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: Narrative SSS
37 Samples Matched By Age
Context: Narration
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 37 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-22.97,,6.22,6.00,6.50,0.14
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 *,-1.86,,32.62,12,96,17.55
        C&I Verbal Utts,0 *,-1.86,,30.81,12,91,16.59
        All Words Including Mazes,0 **,-2.05,,246.30,85,569,120.00
        Elapsed Time,---,,,2.62,1.08,4.97,1.21
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-25.37,,97.59,84.00,100.00,3.85
        % Intelligible Words,0.0% **,-75.79,,99.39,93.28,100.00,1.31
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-5.23,,6.98,4.68,10.21,1.33
        MLU in Morphemes,0.00 **,-5.25,,7.63,5.09,11.12,1.45
        % Utterances with Verbs,0.0% **,-10.08,,87.73,64.10,100.00,8.70
        Mean Verbs per Utterance,0.00 **,-6.16,,1.29,0.87,1.73,0.21
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-2.02,,208.76,74,525,103.35
        Number Different Words (NDW),0 **,-2.64,,81.97,40,189,31.05
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00,-0.84,,4.40,1.43,34.00,5.27
        Mean Turn Length (words),0.00,-0.61,,33.59,6.96,347.00,54.94
        % Responses to Questions,---,,,85.81,0.00,100.00,21.77
        % Responses to Intonation Prompts,---,,,88.33,50.00,100.00,20.41
        % Utts with Overlapping Speech,0.0% *,-1.10,,7.45,0.00,24.24,6.79
        % Utts Interrupted Other Speaker,0.0%,-0.32,,0.34,0.00,4.35,1.07
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,95.80,56.92,146.16,21.20
        Pause Time as % of Total Time,---,,,7.74,0.00,41.84,8.72
        Maze Words as % of Total Words,0.0% **,-2.20,,13.98,4.21,33.09,6.35
        % Abandoned Utterances,0.0%,-0.76,,1.80,0.00,8.51,2.39
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.36,,13.48,0.00,38.46,9.94
        Number of Omissions,0,-0.39,,1.05,0,16,2.69
        Number of Error Codes,0 *,-1.16,,3.57,0,14,3.08
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
Database selection criteria: Age 6;0 - 6;6,,,,,,,
