Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: Narrative SSS
22 Samples Matched By Age
Context: Narration
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 22 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-54.50,,9.14,9.00,9.42,0.11
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-2.01,,52.00,16,106,25.82
        C&I Verbal Utts,0 **,-2.04,,49.09,15,101,24.11
        All Words Including Mazes,0 **,-2.00,,404.32,127,870,202.22
        Elapsed Time,---,,,2.83,0.98,6.15,1.34
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-77.19,,99.43,96.00,100.00,1.29
        % Intelligible Words,0.0% **,-261.43,,99.84,98.72,100.00,0.38
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-6.00,,7.44,5.37,10.82,1.24
        MLU in Morphemes,0.00 **,-6.04,,8.20,6.41,11.50,1.36
        % Utterances with Verbs,0.0% **,-15.81,,93.05,73.68,100.00,5.89
        Mean Verbs per Utterance,0.00 **,-5.34,,1.45,0.95,2.21,0.27
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-2.02,,358.09,102,767,176.93
        Number Different Words (NDW),0 **,-2.95,,106.91,59,206,36.23
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.04,,16.61,2.00,57.00,16.00
        Mean Turn Length (words),0.00 *,-1.04,,120.61,10.27,396.00,115.95
        % Responses to Questions,---,,,88.54,0.00,100.00,27.70
        % Responses to Intonation Prompts,---,,,,,,
        % Utts with Overlapping Speech,0.0%,-0.72,,2.09,0.00,10.53,2.91
        % Utts Interrupted Other Speaker,0.0%,-0.21,,0.05,0.00,1.12,0.24
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,143.78,102.97,208.34,28.76
        Pause Time as % of Total Time,---,,,3.81,0.00,17.93,5.53
        Maze Words as % of Total Words,0.0% **,-3.08,,9.56,3.00,16.92,3.10
        % Abandoned Utterances,0.0% *,-1.05,,4.10,0.00,13.64,3.91
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.21,,8.22,0.00,25.00,6.79
        Number of Omissions,0,-0.72,,2.00,0,12,2.78
        Number of Error Codes,0 *,-1.14,,2.41,0,7,2.11
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
Database selection criteria: Age 9;0 - 9;6,,,,,,,
