Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: Expository
57 Samples Matched By Age
Context: Exposition
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 57 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-32.81,,12.48,12.00,13.00,0.29
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-2.58,,51.44,21,126,19.95
        C&I Verbal Utts,0 **,-2.58,,50.12,21,118,19.43
        All Words Including Mazes,0 **,-2.71,,656.47,244,1389,242.43
        Elapsed Time,---,,,5.06,1.85,10.12,1.57
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-67.10,,99.35,92.98,100.00,1.48
        % Intelligible Words,0.0% **,-725.56,,99.94,99.31,100.00,0.14
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-7.15,,11.84,8.73,15.50,1.66
        MLU in Morphemes,0.00 **,-7.26,,13.00,9.51,17.13,1.79
        % Utterances with Verbs,0.0% **,-25.63,,96.97,80.00,100.00,3.78
        Mean Verbs per Utterance,0.00 **,-6.38,,2.30,1.61,3.28,0.36
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-2.68,,585.39,220,1276,218.29
        Number Different Words (NDW),0 **,-4.02,,173.40,93,280,43.09
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.21,,24.24,2.67,91.00,20.10
        Mean Turn Length (words),0.00 *,-1.14,,287.20,27.17,1276.00,251.70
        % Responses to Questions,---,,,85.12,0.00,100.00,26.19
        % Responses to Intonation Prompts,---,,,100.00,100.00,100.00,0.00
        % Utts with Overlapping Speech,0.0%,-0.42,,0.47,0.00,4.88,1.14
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,129.35,61.99,173.68,20.37
        Pause Time as % of Total Time,---,,,8.15,0.00,44.28,9.42
        Maze Words as % of Total Words,0.0% **,-2.30,,10.10,2.99,25.82,4.40
        % Abandoned Utterances,0.0%,-0.87,,1.41,0.00,5.56,1.62
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.61,,12.78,0.00,36.36,7.92
        Number of Omissions,0,-0.99,,2.19,0,10,2.21
        Number of Error Codes,0 *,-1.38,,5.04,0,16,3.66
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
Database selection criteria: Age 12;0 - 13;0,,,,,,,
