Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: TNL2 Narrative Samples
114 Samples Matched By Age
Context: Narration (All 3 Stories)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 114 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-14.57,,7.49,7.00,8.00,0.31
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-2.16,,34.45,7,129,15.97
        C&I Verbal Utts,0 *,-1.97,,31.02,6,126,15.72
        All Words Including Mazes,0 *,-1.97,,267.61,46,907,136.05
        Elapsed Time,---,,,2.83,0.37,6.47,1.13
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-34.27,,98.79,81.40,100.00,2.88
        % Intelligible Words,0.0% **,-178.66,,99.78,96.04,100.00,0.56
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-6.65,,7.19,4.85,10.37,1.08
        MLU in Morphemes,0.00 **,-6.86,,7.90,5.50,11.00,1.15
        % Utterances with Verbs,0.0% **,-23.57,,96.46,84.00,100.00,4.09
        Mean Verbs per Utterance,0.00 **,-6.62,,1.45,0.94,2.20,0.22
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 *,-1.85,,225.82,45,851,121.89
        Number Different Words (NDW),0 **,-2.81,,99.02,31,222,35.30
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.37,,25.25,2.00,129.00,18.37
        Mean Turn Length (words),0.00 *,-1.29,,176.13,8.00,863.00,136.48
        % Responses to Questions,---,,,96.73,0.00,100.00,16.67
        % Responses to Intonation Prompts,---,,,,,,
        % Utts with Overlapping Speech,0.0%,-0.23,,0.15,0.00,4.17,0.67
        % Utts Interrupted Other Speaker,0.0%,-0.09,,0.02,0.00,2.13,0.20
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,95.27,33.67,170.45,26.41
        Pause Time as % of Total Time,---,,,3.98,0.00,54.76,9.34
        Maze Words as % of Total Words,0.0% *,-1.84,,11.98,0.00,31.58,6.51
        % Abandoned Utterances,0.0%,-0.98,,4.11,0.00,20.83,4.22
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.47,,19.12,0.00,60.47,13.01
        Number of Omissions,0,-0.89,,1.95,0,14,2.20
        Number of Error Codes,0 *,-1.18,,5.46,0,27,4.62
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
Database selection criteria: Age 7;0 - 8;0,,,,,,,
