Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 8;3
Context: ,,,,DATABASE INFORMATION
Database: Conversation
43 Samples Matched By Age
Context: Conversation
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 43 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (8;3),8.25 **,-2.85,,8.78,8.50,9.00,0.19
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 *,-1.59,,138.72,33,379,87.14
        C&I Verbal Utts,0 *,-1.59,,129.65,32,358,81.40
        All Words Including Mazes,0 *,-1.75,,911.58,263,2437,520.49
        Elapsed Time,---,,,9.78,2.58,19.17,4.77
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-29.41,,97.59,86.11,100.00,3.32
        % Intelligible Words,0.0% **,-183.43,,99.57,98.14,100.00,0.54
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-6.23,,6.28,3.95,8.29,1.01
        MLU in Morphemes,0.00 **,-6.23,,6.92,4.33,9.14,1.11
        % Utterances with Verbs,0.0% **,-7.40,,73.27,48.84,95.61,9.90
        Mean Verbs per Utterance,0.00 **,-5.27,,1.17,0.66,1.61,0.22
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 *,-1.68,,779.05,201,2209,462.69
        Number Different Words (NDW),0 **,-2.59,,236.53,105,458,91.37
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 **,-2.53,,2.30,1.33,5.54,0.91
        Mean Turn Length (words),0.00 *,-1.90,,14.61,5.46,43.08,7.68
        % Responses to Questions,---,,,79.35,50.00,107.69,13.40
        % Responses to Intonation Prompts,---,,,88.19,0.00,100.00,29.68
        % Utts with Overlapping Speech,0.0% *,-1.46,,10.51,0.00,28.21,7.20
        % Utts Interrupted Other Speaker,0.0%,-0.60,,0.49,0.00,3.03,0.82
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,93.45,44.01,147.40,21.13
        Pause Time as % of Total Time,---,,,2.93,0.00,23.69,4.23
        Maze Words as % of Total Words,0.0% **,-2.51,,11.71,3.76,24.34,4.67
        % Abandoned Utterances,0.0% *,-1.11,,2.99,0.00,12.20,2.69
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.34,,7.36,2.40,33.33,5.50
        Number of Omissions,0 *,-1.36,,3.56,0,11,2.62
        Number of Error Codes,0 *,-1.45,,5.67,0,16,3.91
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
Database selection criteria: Age 8;6 - 9;0,,,,,,,
