Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: Conversation
16 Samples Matched By Age
Context: Conversation
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 16 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00,-0.82,,3.16,2.75,3.42,0.20
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 *,-1.88,,114.50,48,235,60.96
        C&I Verbal Utts,0 *,-1.85,,104.50,44,220,56.59
        All Words Including Mazes,0 *,-1.83,,412.50,154,852,225.11
        Elapsed Time,---,,,9.34,5.03,15.62,4.30
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-28.66,,95.79,87.93,100.00,3.34
        % Intelligible Words,0.0% **,-46.14,,97.99,93.09,100.00,2.12
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-4.77,,3.29,2.27,4.74,0.69
        MLU in Morphemes,0.00 **,-4.47,,3.59,2.49,5.23,0.80
        % Utterances with Verbs,0.0% **,-3.49,,45.33,22.22,68.93,13.00
        Mean Verbs per Utterance,0.00 **,-2.79,,0.57,0.24,0.94,0.20
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 *,-1.86,,338.69,137,719,182.51
        Number Different Words (NDW),0 **,-2.66,,122.50,62,220,46.02
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 **,-7.66,,1.33,1.14,1.66,0.17
        Mean Turn Length (words),0.00 **,-3.37,,4.40,2.86,6.90,1.30
        % Responses to Questions,---,,,79.62,58.97,94.74,11.28
        % Responses to Intonation Prompts,---,,,54.17,0.00,100.00,46.93
        % Utts with Overlapping Speech,0.0% **,-2.51,,7.56,3.33,12.73,3.01
        % Utts Interrupted Other Speaker,0.0%,-0.93,,0.65,0.00,2.08,0.70
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,44.00,25.74,79.47,13.00
        Pause Time as % of Total Time,---,,,11.19,0.00,22.84,8.05
        Maze Words as % of Total Words,0.0% **,-3.08,,12.32,6.25,19.67,4.01
        % Abandoned Utterances,0.0% *,-1.42,,3.85,0.00,9.32,2.71
ERRORS,,,,,,,
        % Utterances with Errors,0.0% **,-2.32,,12.74,4.11,25.00,5.50
        Number of Omissions,0 *,-1.34,,6.13,0,15,4.57
        Number of Error Codes,0 *,-1.75,,9.19,1,18,5.26
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
Database selection criteria: Age 2;8 - 3;6,,,,,,,
