Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: ENNI
37 Samples Matched By Age
Context: Narration (Sets A & B)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 37 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-38.94,,8.78,8.50,9.00,0.15
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-3.30,,79.59,49,147,24.14
        C&I Verbal Utts,0 **,-3.29,,79.51,49,147,24.17
        All Words Including Mazes,0 **,-2.74,,704.97,340,1370,257.74
        Elapsed Time-,---,,,,,,
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0%,0.00,,100.00,100.00,100.00,0.00
        % Intelligible Words,0.0%,0.00,,100.00,100.00,100.00,0.00
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-8.26,,8.09,6.22,10.30,0.98
        MLU in Morphemes,0.00 **,-8.18,,8.80,6.76,11.31,1.08
        % Utterances with Verbs,0.0% **,-107.71,,99.19,97.06,100.00,0.92
        Mean Verbs per Utterance,0.00 **,-9.52,,1.59,1.32,2.02,0.17
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-2.76,,652.41,321,1183,236.24
        Number Different Words (NDW),0 **,-3.77,,175.76,111,279,46.56
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 **,-2.38,,70.92,14.25,147.00,29.76
        Mean Turn Length (words),0.00 **,-2.14,,582.90,90.50,1183.00,272.28
        % Responses to Questions,---,,,75.00,0.00,100.00,50.00
        % Responses to Intonation Prompts,---,,,,,,
        % Utts with Overlapping Speech,0.0%,0.00,,0.00,0.00,0.00,0.00
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute-,---,,,,,,
        Pause Time as % of Total Time-,---,,,,,,
        Maze Words as % of Total Words,0.0% **,-2.06,,8.07,0.17,16.90,3.92
        % Abandoned Utterances,0.0%,0.00,,0.00,0.00,0.00,0.00
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.39,,3.80,0.00,10.20,2.73
        Number of Omissions,0,-0.16,,0.03,0,1,0.16
        Number of Error Codes,0 *,-1.28,,3.05,0,8,2.38
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
- Value Missing For All Database Records
Database selection criteria: Age 8;6 - 9;0,,,,,,,
