Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: TNL Narrative Samples
53 Samples Matched By Age
Context: Narration (All 3 Stories)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 53 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-26.18,,10.50,10.00,11.00,0.29
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 *,-1.87,,50.53,21,194,26.98
        C&I Verbal Utts,0 *,-1.81,,48.66,19,192,26.90
        All Words Including Mazes,0 **,-2.01,,482.94,147,1489,240.52
        Elapsed Time-,---,,,,,,
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-140.21,,99.85,95.74,100.00,0.71
        % Intelligible Words,0.0% **,-1442.00,,99.98,99.52,100.00,0.07
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-6.00,,8.93,5.65,12.55,1.49
        MLU in Morphemes,0.00 **,-5.97,,9.80,6.04,13.61,1.64
        % Utterances with Verbs,0.0% **,-29.09,,97.50,86.49,100.00,3.35
        Mean Verbs per Utterance,0.00 **,-5.44,,1.83,1.05,2.63,0.34
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 *,-1.99,,430.75,117,1342,216.20
        Number Different Words (NDW),0 **,-3.17,,166.23,57,349,52.47
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.29,,37.24,1.80,194.00,28.90
        Mean Turn Length (words),0.00 *,-1.40,,327.30,13.96,1359.00,234.56
        % Responses to Questions,---,,,100.00,100.00,100.00,0.00
        % Responses to Intonation Prompts,---,,,,,,
        % Utts with Overlapping Speech,0.0%,-0.28,,0.22,0.00,4.00,0.80
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute-,---,,,,,,
        Pause Time as % of Total Time-,---,,,,,,
        Maze Words as % of Total Words,0.0% **,-2.47,,9.98,1.44,19.30,4.04
        % Abandoned Utterances,0.0%,-0.74,,1.65,0.00,9.52,2.23
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.18,,7.83,0.00,25.64,6.64
        Number of Omissions,0,-0.74,,1.40,0,10,1.89
        Number of Error Codes,0,-0.85,,2.68,0,19,3.16
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Pause data based on a subset of 1 database samples
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
- Value Missing For All Database Records
Database selection criteria: Age 10;0 - 11;0,,,,,,,
