Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: Persuasion
45 Samples Matched By Age
Context: Persuasion
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 45 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-47.53,,17.48,17.00,18.00,0.30
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 *,-1.87,,32.24,8,77,17.25
        C&I Verbal Utts,0 *,-1.89,,31.31,8,74,16.60
        All Words Including Mazes,0 *,-1.99,,562.71,140,1308,282.82
        Elapsed Time,---,,,3.64,0.95,8.58,1.81
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-71.82,,99.35,95.45,100.00,1.38
        % Intelligible Words,0.0% **,-1040.26,,99.96,99.64,100.00,0.10
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-4.00,,16.83,9.42,27.36,4.21
        MLU in Morphemes,0.00 **,-3.95,,18.55,10.23,30.27,4.70
        % Utterances with Verbs,0.0% **,-21.70,,97.66,77.27,100.00,4.50
        Mean Verbs per Utterance,0.00 **,-4.81,,3.17,1.95,4.86,0.66
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 *,-1.98,,505.53,133,1207,255.72
        Number Different Words (NDW),0 **,-2.73,,173.40,72,315,63.45
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.54,,21.39,1.80,63.00,13.93
        Mean Turn Length (words),0.00 *,-1.41,,354.52,26.60,1207.00,251.12
        % Responses to Questions,---,,,100.00,100.00,100.00,0.00
        % Responses to Intonation Prompts,---,,,,,,
        % Utts with Overlapping Speech,0.0%,-0.39,,1.68,0.00,22.22,4.33
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,157.58,91.30,233.88,28.09
        Pause Time as % of Total Time,---,,,2.93,0.00,22.83,4.62
        Maze Words as % of Total Words,0.0% *,-1.81,,9.00,2.12,21.63,4.96
        % Abandoned Utterances,0.0%,-0.61,,1.65,0.00,11.11,2.68
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.96,,18.65,0.00,43.48,9.49
        Number of Omissions,0 *,-1.04,,2.24,0,9,2.15
        Number of Error Codes,0 *,-1.35,,4.62,0,16,3.43
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
Database selection criteria: Age 17;0 - 18;0,,,,,,,
