Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: Narrative Story Retell
39 Samples Matched By Age
Context: Narration (DDS)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 39 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-20.65,,10.59,10.00,11.00,0.37
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-3.90,,51.00,29,83,13.07
        C&I Verbal Utts,0 **,-3.88,,49.97,27,82,12.87
        All Words Including Mazes,0 **,-3.48,,565.36,221,951,162.48
        Elapsed Time,---,,,5.32,2.15,9.40,1.52
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-75.04,,99.38,93.75,100.00,1.32
        % Intelligible Words,0.0% **,-658.54,,99.93,99.22,100.00,0.15
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-6.34,,10.03,7.28,13.45,1.58
        MLU in Morphemes,0.00 **,-6.37,,11.00,8.14,15.02,1.73
        % Utterances with Verbs,0.0% **,-46.07,,98.34,92.16,100.00,2.13
        Mean Verbs per Utterance,0.00 **,-7.86,,1.96,1.53,2.63,0.25
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-3.43,,501.56,211,856,146.21
        Number Different Words (NDW),0 **,-4.64,,174.18,84,249,37.58
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.74,,34.82,1.72,82.00,20.03
        Mean Turn Length (words),0.00 *,-1.74,,342.85,13.56,856.00,197.25
        % Responses to Questions,---,,,100.00,100.00,100.00,0.00
        % Responses to Intonation Prompts,---,,,,,,
        % Utts with Overlapping Speech,0.0%,-0.33,,0.52,0.00,7.14,1.57
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,108.88,34.27,150.45,22.92
        Pause Time as % of Total Time,---,,,11.42,0.00,66.13,12.44
        Maze Words as % of Total Words,0.0% **,-2.35,,11.64,3.24,26.43,4.94
        % Abandoned Utterances,0.0%,-0.39,,0.90,0.00,12.90,2.28
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.57,,10.82,1.96,41.03,6.91
        Number of Omissions,0 *,-1.36,,2.15,0,5,1.58
        Number of Error Codes,0 *,-1.26,,4.31,0,16,3.43
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
Database selection criteria: Age 10;0 - 11;0,,,,,,,
