Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: Narrative Story Retell
36 Samples Matched By Age
Context: Narration (FWAY)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 36 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-21.68,,6.27,6.00,6.50,0.15
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-4.41,,40.78,24,60,9.24
        C&I Verbal Utts,0 **,-5.00,,37.14,24,54,7.42
        All Words Including Mazes,0 **,-4.12,,316.19,179,463,76.82
        Elapsed Time,---,,,3.85,2.05,5.95,1.09
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-15.74,,96.77,71.43,100.00,6.15
        % Intelligible Words,0.0% **,-110.78,,99.53,96.03,100.00,0.90
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-10.92,,7.27,5.69,8.80,0.67
        MLU in Morphemes,0.00 **,-11.32,,8.03,6.46,9.71,0.71
        % Utterances with Verbs,0.0% **,-23.96,,95.65,86.00,100.00,3.99
        Mean Verbs per Utterance,0.00 **,-8.70,,1.30,1.04,1.77,0.15
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-4.99,,269.08,175,390,53.92
        Number Different Words (NDW),0 **,-7.13,,99.50,67,134,13.96
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.48,,17.36,4.25,42.00,11.70
        Mean Turn Length (words),0.00 *,-1.40,,123.88,28.18,308.00,88.27
        % Responses to Questions,---,,,75.45,0.00,100.00,40.34
        % Responses to Intonation Prompts,---,,,100.00,100.00,100.00,0.00
        % Utts with Overlapping Speech,0.0%,-0.29,,0.21,0.00,3.33,0.74
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,85.96,44.54,132.12,21.93
        Pause Time as % of Total Time,---,,,15.16,1.53,51.92,12.39
        Maze Words as % of Total Words,0.0% *,-1.64,,10.05,2.23,25.64,6.14
        % Abandoned Utterances,0.0%,-0.72,,2.09,0.00,14.58,2.90
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.65,,11.97,2.86,41.46,7.26
        Number of Omissions,0 *,-1.13,,1.61,0,5,1.42
        Number of Error Codes,0 *,-1.08,,4.11,1,21,3.82
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
Database selection criteria: Age 6;0 - 6;6,,,,,,,
