Tran1
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 
Context: ,,,,DATABASE INFORMATION
Database: Bilingual English Story Retell
301 database samples
Context: Narration (FGTD)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 301 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (),---,,,5.83,5.42,6.00,0.14
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-3.18,,34.09,7,88,10.70
        C&I Verbal Utts,0 **,-2.65,,27.58,3,68,10.42
        All Words Including Mazes,0 **,-2.37,,247.92,20,601,104.67
        Elapsed Time,---,,,3.80,0.65,8.57,1.37
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-7.94,,89.29,36.36,100.00,11.25
        % Intelligible Words,0.0% **,-32.79,,97.78,78.95,100.00,2.98
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-4.85,,6.36,1.85,9.36,1.31
        MLU in Morphemes,0.00 **,-4.80,,6.66,1.85,9.61,1.39
        % Utterances with Verbs,0.0% **,-6.62,,87.90,0.00,100.00,13.29
        Mean Verbs per Utterance,0.00 **,-4.67,,1.17,0.00,1.82,0.25
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-2.12,,181.67,11,477,85.68
        Number Different Words (NDW),0 **,-2.80,,64.53,5,125,23.04
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.06,,13.43,1.05,76.00,12.69
        Mean Turn Length (words),0.00,-0.96,,86.20,1.38,492.00,89.62
        % Responses to Questions,---,,,75.03,0.00,100.00,33.87
        % Responses to Intonation Prompts,---,,,66.90,0.00,100.00,42.64
        % Utts with Overlapping Speech,0.0%,-0.52,,1.43,0.00,14.29,2.75
        % Utts Interrupted Other Speaker,0.0%,-0.06,,0.02,0.00,5.26,0.30
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,67.75,10.29,138.20,24.54
        Pause Time as % of Total Time,---,,,22.28,0.00,79.87,15.77
        Maze Words as % of Total Words,0.0% **,-2.07,,14.95,0.97,39.18,7.22
        % Abandoned Utterances,0.0%,-0.88,,6.33,0.00,45.45,7.19
ERRORS,,,,,,,
        % Utterances with Errors,0.0% **,-2.87,,49.40,0.00,100.00,17.20
        % Word Errors,0.0% **,-2.49,,9.52,0.00,23.12,3.82
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
All other measures based on total utterances
Database selection criteria: Age 5;4 - 6;0,,,,,,,
