Tran1,,,,,,,
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION,,,,,,,
Speaker: Child,,,,,,,
Sample Date: 7/19/2001,,,,,,,
Current Age: 3;0,,,,,,,
Context: ,,,,DATABASE INFORMATION,,,
Database: Monolingual Spanish Story Retell,,,,,,,
23 database samples,,,,,,,
Context: Narration (OFTM),,,,,,,
SD Interval: 1.0,,,,,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 23 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-24.67,,7.28,7,7.5,0.17
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-3.54,,48.43,27,81,13.66
        C&I Verbal Utts,0 **,-3.27,,44.74,19,79,13.67
        All Words Including Mazes,0 **,-3.38,,334.74,146,503,99.15
        Elapsed Time,---,,,3.91,1.78,5.98,1.07
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-39.31,,97.93,92.31,100,2.49
        % Intelligible Words,0.0% **,-205.78,,99.63,98.36,100,0.48
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-6.57,,6.38,4.68,8.57,0.97
        MLU in Morphemes,0.00 **,-6.48,,6.58,4.79,8.75,1.02
        % Utterances with Verbs,0.0% **,-5.48,,64.38,32.14,93.55,11.75
        Mean Verbs per Utterance,0.00 **,-3.92,,0.95,0.32,1.45,0.24
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-3.19,,286.35,89,462,89.86
        Number Different Words (NDW),0 **,-4.34,,93.7,41,122,21.6
        Moving-Average NTW,---,,,0,0,0,0
        Moving-Average NDW,---,,,0,0,0,0
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.62,,37.55,1.94,81,23.17
        Mean Turn Length (words),0.00 *,-1.62,,236.2,13.18,471,145.99
        % Responses to Questions,---,,,,,,
        % Responses to Intonation Prompts,---,,,,,,
        % Utts with Overlapping Speech,0.00%,0,,0,0,0,0
        % Utts Interrupted Other Speaker,0.00%,0,,0,0,0,0
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,86.24,59.57,122.12,15.15
        Pause Time as % of Total Time~,---,,,7.05,1.2,18.71,5.81
        Maze Words as % of Total Words,0.0% *,-1.83,,10.76,3.26,24.9,5.87
        % Abandoned Utterances,0.00%,-0.97,,5.2,0,22.22,5.36
ERRORS,,,,,,,
        % Utterances with Errors,0.0% **,-3.09,,20.84,12.82,40.82,6.75
        % Word Errors,0.0% **,-2.86,,3.61,1.93,6.32,1.26
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean,,,,,,,
Pause data based on a subset of 8 database samples,,,,,,,
Italicized measures count occurrences and can be significantly affected by the different sample lengths.,,,,,,,
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections,,,,,,,
All other measures based on total utterances,,,,,,,
~ Value Missing For Some Database Records,,,,,,,
Database selection criteria: Age 7;0 - 7;6,,,,,,,
