Tran1
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 7/19/2001
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: NZ-AU Story Retell
33 database samples
Context: Narration (Bus)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 33 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-25.18,,6.40,6.25,6.75,0.14
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-5.43,,18.48,11,25,3.40
        C&I Verbal Utts,0 **,-5.45,,17.21,9,23,3.16
        All Words Including Mazes,0 **,-4.73,,141.97,49,199,30.01
        Elapsed Time,---,,,1.98,0.67,4.15,0.80
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-21.05,,97.66,81.82,100.00,4.64
        % Intelligible Words,0.0% **,-105.82,,99.60,95.35,100.00,0.94
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-6.57,,7.23,3.89,9.69,1.10
        MLU in Morphemes,0.00 **,-6.62,,7.81,4.11,10.31,1.18
        % Utterances with Verbs,0.0% **,-14.29,,95.15,66.67,100.00,6.66
        Mean Verbs per Utterance,0.00 **,-6.04,,1.44,0.89,1.89,0.24
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-4.53,,124.67,35,176,27.54
        Number Different Words (NDW),0 **,-5.74,,64.30,29,86,11.21
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.68,,6.88,1.71,17.00,4.09
        Mean Turn Length (words),0.00 *,-1.69,,48.52,9.50,111.00,28.77
        % Responses to Questions,---,,,66.58,0.00,100.00,38.71
        % Responses to Intonation Prompts,---,,,88.64,0.00,100.00,30.60
        % Utts with Overlapping Speech,0.0%,-0.30,,0.58,0.00,9.09,1.95
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,79.21,32.05,153.00,24.95
        Pause Time as % of Total Time,---,,,7.85,0.00,50.40,12.84
        Maze Words as % of Total Words,0.0% *,-1.72,,10.43,1.38,28.15,6.05
        % Abandoned Utterances,0.0%,-0.75,,4.03,0.00,18.18,5.36
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.67,,18.26,0.00,47.62,10.93
        % Word Errors,0.0% *,-1.42,,2.83,0.00,7.87,1.98
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
All other measures based on total utterances
Database selection criteria: Age 6;3 - 6;9,,,,,,,
