Tran1
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 7/19/2001
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: Bilingual English Unique Story
29 database samples
Context: Narration (OFTM)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 29 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-35.03,,9.26,9.00,9.58,0.18
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-2.76,,43.83,24,85,15.89
        C&I Verbal Utts,0 **,-2.67,,42.34,24,83,15.86
        All Words Including Mazes,0 **,-2.37,,369.34,182,940,155.57
        Elapsed Time,---,,,3.79,1.62,8.85,1.60
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-47.28,,98.75,93.75,100.00,2.09
        % Intelligible Words,0.0% **,-345.05,,99.83,99.03,100.00,0.29
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-7.59,,7.41,5.74,9.24,0.98
        MLU in Morphemes,0.00 **,-7.82,,7.80,6.16,9.70,1.00
        % Utterances with Verbs,0.0% **,-15.92,,93.33,81.03,100.00,5.86
        Mean Verbs per Utterance,0.00 **,-7.72,,1.15,0.88,1.46,0.15
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-2.53,,314.21,160,702,124.40
        Number Different Words (NDW),0 **,-3.08,,81.86,31,143,26.54
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.55,,32.81,2.79,85.00,21.20
        Mean Turn Length (words),0.00 *,-1.45,,240.25,25.57,727.00,165.19
        % Responses to Questions,---,,,75.00,50.00,100.00,25.00
        % Responses to Intonation Prompts,---,,,100.00,100.00,100.00,0.00
        % Utts with Overlapping Speech,0.0%,-0.19,,0.19,0.00,5.41,1.00
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,101.16,37.45,138.98,22.32
        Pause Time as % of Total Time,---,,,11.26,0.00,52.68,10.31
        Maze Words as % of Total Words,0.0% **,-2.00,,12.97,3.36,26.67,6.48
        % Abandoned Utterances,0.0%,-0.73,,2.09,0.00,10.53,2.85
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.83,,31.22,6.98,61.90,17.05
        % Word Errors,0.0% *,-1.68,,4.68,0.56,10.95,2.78
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
All other measures based on total utterances
Database selection criteria: Age 9;0 - 9;7,,,,,,,
