Tran1
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 7/19/2001
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: NZ-AU Story Retell
69 database samples
Context: Narration (AGL)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 69 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-10.57,,4.71,4.50,5.00,0.16
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 *,-1.76,,9.22,2,26,5.22
        C&I Verbal Utts,0 *,-1.69,,8.51,1,25,5.02
        All Words Including Mazes,0 *,-1.39,,60.81,6,203,43.70
        Elapsed Time,---,,,1.22,0.42,3.07,0.53
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-13.05,,97.56,50.00,100.00,7.47
        % Intelligible Words,0.0% **,-31.79,,99.30,75.00,100.00,3.12
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-3.71,,5.80,2.33,9.22,1.57
        MLU in Morphemes,0.00 **,-3.66,,6.01,2.33,9.67,1.64
        % Utterances with Verbs,0.0% **,-5.19,,82.86,33.33,100.00,15.97
        Mean Verbs per Utterance,0.00 **,-3.55,,1.16,0.33,2.00,0.33
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 *,-1.41,,52.38,3,168,37.16
        Number Different Words (NDW),0 *,-1.74,,30.74,3,76,17.72
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00,-0.72,,2.91,1.00,24.00,4.04
        Mean Turn Length (words),0.00,-0.66,,18.06,1.40,159.00,27.34
        % Responses to Questions,---,,,63.68,0.00,100.00,33.39
        % Responses to Intonation Prompts,---,,,83.33,66.67,100.00,23.57
        % Utts with Overlapping Speech,0.0%,-0.20,,1.38,0.00,50.00,6.75
        % Utts Interrupted Other Speaker,0.0%,-0.12,,0.21,0.00,14.29,1.72
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,51.14,6.35,141.72,31.03
        Pause Time as % of Total Time,---,,,9.07,0.00,55.29,13.75
        Maze Words as % of Total Words,0.0% *,-1.30,,10.87,0.00,33.33,8.39
        % Abandoned Utterances,0.0%,-0.48,,4.60,0.00,50.00,9.68
ERRORS,,,,,,,
        % Utterances with Errors,0.0%,-0.98,,22.04,0.00,100.00,22.49
        % Word Errors,0.0%,-0.78,,3.42,0.00,22.22,4.39
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
All other measures based on total utterances
Database selection criteria: Age 4;6 - 5;0,,,,,,,
