Tran1
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 7/19/2001
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: NZ-AU Story Retell
30 database samples
Context: Narration (AGL)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 30 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-14.45,,5.27,5.00,5.50,0.16
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-2.48,,10.27,4,22,4.14
        C&I Verbal Utts,0 **,-2.54,,9.77,4,19,3.85
        All Words Including Mazes,0 **,-2.43,,71.50,19,149,29.37
        Elapsed Time,---,,,1.52,0.43,6.50,1.15
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-24.14,,98.53,83.33,100.00,4.08
        % Intelligible Words,0.0% **,-80.75,,99.64,93.55,100.00,1.23
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-4.51,,6.48,4.40,10.38,1.44
        MLU in Morphemes,0.00 **,-4.59,,6.91,4.50,11.13,1.51
        % Utterances with Verbs,0.0% **,-10.14,,93.09,61.54,100.00,9.18
        Mean Verbs per Utterance,0.00 **,-5.28,,1.36,0.85,2.13,0.26
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-2.55,,63.07,18,106,24.71
        Number Different Words (NDW),0 **,-2.82,,37.33,13,57,13.22
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.39,,3.57,1.00,11.00,2.56
        Mean Turn Length (words),0.00 *,-1.35,,22.34,4.00,73.00,16.57
        % Responses to Questions,---,,,63.21,0.00,100.00,40.63
        % Responses to Intonation Prompts,---,,,75.00,50.00,100.00,35.36
        % Utts with Overlapping Speech,0.0%,-0.26,,0.69,0.00,12.50,2.70
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,55.56,14.15,107.44,22.86
        Pause Time as % of Total Time,---,,,4.93,0.00,38.46,8.01
        Maze Words as % of Total Words,0.0% *,-1.41,,10.00,0.00,29.03,7.09
        % Abandoned Utterances,0.0%,-0.55,,3.73,0.00,25.00,6.75
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.00,,17.31,0.00,50.00,17.30
        % Word Errors,0.0%,-0.99,,2.41,0.00,8.45,2.43
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
All other measures based on total utterances
Database selection criteria: Age 5;0 - 5;6,,,,,,,
