Tran1
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 
Context: ,,,,DATABASE INFORMATION
Database: AU-USA Persuasion
42 database samples
Context: Persuasion
SD Interval: 1.0,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 42 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (),---,,,17.44,17.00,17.92,0.28
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 *,-1.84,,32.40,8,77,17.62
        C&I Verbal Utts,0 *,-1.86,,31.48,8,74,16.97
        All Words Including Mazes,0 *,-1.94,,562.43,140,1308,290.51
        Elapsed Time,---,,,3.65,0.95,8.58,1.86
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-74.96,,99.40,95.45,100.00,1.33
        % Intelligible Words,0.0% **,-1206.91,,99.96,99.64,100.00,0.08
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-3.93,,16.82,9.42,27.36,4.27
        MLU in Morphemes,0.00 **,-3.89,,18.53,10.23,30.27,4.77
        % Utterances with Verbs,0.0% **,-21.10,,97.67,77.27,100.00,4.63
        Mean Verbs per Utterance,0.00 **,-4.73,,3.16,1.95,4.86,0.67
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 *,-1.93,,507.64,133,1207,262.52
        Number Different Words (NDW),0 **,-2.69,,173.71,72,315,64.50
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.52,,21.73,1.80,63.00,14.27
        Mean Turn Length (words),0.00 *,-1.40,,360.85,26.60,1207.00,258.34
        % Responses to Questions,---,,,100.00,100.00,100.00,0.00
        % Responses to Intonation Prompts,---,,,,,,
        % Utts with Overlapping Speech,0.0%,-0.40,,1.80,0.00,22.22,4.46
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,157.09,91.30,233.88,28.87
        Pause Time as % of Total Time,---,,,3.05,0.00,22.83,4.74
        Maze Words as % of Total Words,0.0% *,-1.82,,8.46,2.12,21.63,4.66
        % Abandoned Utterances,0.0%,-0.61,,1.66,0.00,11.11,2.72
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.90,,18.29,0.00,43.48,9.63
        % Word Errors,0.0% *,-1.41,,1.19,0.00,3.81,0.85
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
All other measures based on total utterances
Database selection criteria: Age 17;0 - 17;11,,,,,,,
