Tran1
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 7/19/2001
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: Bilingual English Unique Story
78 database samples
Context: Narration (OFTM)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 78 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-17.03,,5.79,5.50,6.00,0.16
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-2.17,,35.54,12,98,16.40
        C&I Verbal Utts,0 *,-1.84,,29.35,3,77,15.94
        All Words Including Mazes,0 *,-1.72,,243.87,38,842,141.40
        Elapsed Time,---,,,3.53,1.17,10.07,1.82
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-5.14,,86.91,15.79,100.00,16.89
        % Intelligible Words,0.0% **,-15.84,,96.68,67.86,100.00,6.11
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-4.30,,5.93,2.00,8.96,1.38
        MLU in Morphemes,0.00 **,-4.40,,6.22,2.40,9.48,1.41
        % Utterances with Verbs,0.0% **,-5.20,,84.89,12.50,100.00,16.33
        Mean Verbs per Utterance,0.00 **,-4.07,,0.98,0.13,1.53,0.24
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 *,-1.63,,181.95,12,467,111.85
        Number Different Words (NDW),0 **,-2.30,,50.45,8,102,21.89
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.10,,18.45,1.26,81.00,16.77
        Mean Turn Length (words),0.00 *,-1.02,,108.77,3.65,489.00,107.01
        % Responses to Questions,---,,,82.25,0.00,100.00,35.19
        % Responses to Intonation Prompts,---,,,69.44,0.00,100.00,40.02
        % Utts with Overlapping Speech,0.0%,-0.48,,1.04,0.00,8.33,2.16
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,71.20,19.00,120.00,26.56
        Pause Time as % of Total Time,---,,,22.06,0.00,64.57,15.64
        Maze Words as % of Total Words,0.0% *,-1.89,,13.94,1.10,31.33,7.39
        % Abandoned Utterances,0.0%,-0.74,,5.01,0.00,31.03,6.75
ERRORS,,,,,,,
        % Utterances with Errors,0.0% **,-2.38,,38.80,0.00,80.00,16.30
        % Word Errors,0.0% **,-2.07,,7.23,0.00,16.67,3.50
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
All other measures based on total utterances
Database selection criteria: Age 5;6 - 6;0,,,,,,,
