Tran1
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 7/19/2001
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: Bilingual Spanish Story Retell
229 database samples
Context: Narration (FWAY)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 229 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-18.39,,5.33,5.00,5.50,0.13
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-2.93,,29.65,2,76,10.12
        C&I Verbal Utts,0 **,-2.44,,25.78,2,74,10.58
        All Words Including Mazes,0 **,-2.23,,176.85,12,498,79.16
        Elapsed Time,---,,,3.16,0.48,8.25,1.19
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-6.41,,91.56,15.00,100.00,14.28
        % Intelligible Words,0.0% **,-24.16,,98.00,72.22,100.00,4.06
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-5.88,,5.49,2.53,7.95,0.93
        MLU in Morphemes,0.00 **,-5.80,,5.60,2.60,8.28,0.97
        % Utterances with Verbs,0.0% **,-3.37,,56.01,11.76,100.00,16.62
        Mean Verbs per Utterance,0.00 **,-2.64,,0.66,0.12,1.64,0.25
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-2.04,,145.51,10,487,71.50
        Number Different Words (NDW),0 **,-2.92,,55.38,8,106,18.97
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.94,,24.83,1.33,76.00,12.81
        Mean Turn Length (words),0.00 *,-1.70,,136.36,5.40,489.00,80.16
        % Responses to Questions,---,,,91.47,0.00,100.00,23.93
        % Responses to Intonation Prompts,---,,,,,,
        % Utts with Overlapping Speech,0.0%,-0.10,,0.06,0.00,8.33,0.62
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,57.47,9.20,110.62,19.62
        Pause Time as % of Total Time~,---,,,14.75,0.00,46.63,12.52
        Maze Words as % of Total Words,0.0% *,-1.12,,7.46,0.00,33.97,6.66
        % Abandoned Utterances,0.0%,-0.78,,4.79,0.00,30.43,6.12
ERRORS,,,,,,,
        % Utterances with Errors,0.0%,-0.74,,6.06,0.00,53.85,8.21
        % Word Errors,0.0%,-0.68,,1.21,0.00,14.00,1.79
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Pause data based on a subset of 61 database samples
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
All other measures based on total utterances
~ Value Missing For Some Database Records
Database selection criteria: Age 5;0 - 5;6,,,,,,,
