Tran1
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 7/19/2001
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: NZ-AU Story Retell
4 database samples
Context: Narration (Bus)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 4 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-21.83,,8.46,8.25,8.75,0.25
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-7.75,,20.50,18,24,2.65
        C&I Verbal Utts,0 **,-12.83,,19.25,18,21,1.50
        All Words Including Mazes,0 **,-4.78,,162.75,129,210,34.06
        Elapsed Time,---,,,2.03,1.65,2.30,0.28
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-15.50,,96.88,87.50,100.00,6.25
        % Intelligible Words,0.0% **,-93.56,,99.47,97.87,100.00,1.06
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-7.11,,7.01,6.00,8.30,0.99
        MLU in Morphemes,0.00 **,-7.70,,7.59,6.57,8.85,0.99
        % Utterances with Verbs,0.0% **,-31.43,,90.81,88.89,95.00,2.89
        Mean Verbs per Utterance,0.00 **,-12.39,,1.44,1.33,1.60,0.12
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-6.31,,134.75,118,166,21.34
        Number Different Words (NDW),0 **,-5.76,,69.50,57,83,12.07
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 **,-3.54,,3.97,2.71,5.25,1.12
        Mean Turn Length (words),0.00 **,-2.34,,28.49,17.57,44.00,12.16
        % Responses to Questions,---,,,66.67,66.67,66.67,0.00
        % Responses to Intonation Prompts,---,,,100.00,100.00,100.00,0.00
        % Utts with Overlapping Speech,0.0%,0.00,,0.00,0.00,0.00,0.00
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,81.08,64.50,96.92,17.99
        Pause Time as % of Total Time,---,,,10.31,0.00,23.33,9.66
        Maze Words as % of Total Words,0.0% *,-1.90,,12.50,6.11,19.88,6.60
        % Abandoned Utterances,0.0%,-0.86,,2.51,0.00,5.26,2.90
ERRORS,,,,,,,
        % Utterances with Errors,0.0% **,-2.84,,21.43,11.11,28.57,7.54
        % Word Errors,0.0% **,-3.97,,3.43,2.29,4.23,0.86
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
All other measures based on total utterances
Database selection criteria: Age 8;3 - 8;9,,,,,,,
