Tran1,,,,,,,
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION,,,,,,,
Speaker: Child,,,,,,,
Sample Date: 7/19/2001,,,,,,,
Current Age: 3;0,,,,,,,
Context: ,,,,DATABASE INFORMATION,,,
Database: Monolingual Spanish Story Retell,,,,,,,
70 database samples,,,,,,,
Context: Narration (FGTD),,,,,,,
SD Interval: 1.0,,,,,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 70 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-25.37,,7.27,7,7.5,0.17
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-4.2,,40.66,22,73,9.68
        C&I Verbal Utts,0 **,-4.16,,37.79,21,72,9.08
        All Words Including Mazes,0 **,-3.53,,295.29,129,581,83.59
        Elapsed Time,---,,,4.02,2,7.43,1.09
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-62.61,,99.22,93.55,100,1.58
        % Intelligible Words,0.0% **,-414.85,,99.88,99.01,100,0.24
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-6.53,,7.05,4.98,10,1.08
        MLU in Morphemes,0.00 **,-6.6,,7.18,5.1,10.18,1.09
        % Utterances with Verbs,0.0% **,-5.5,,62.63,40.63,100,11.39
        Mean Verbs per Utterance,0.00 **,-4.79,,0.83,0.44,1.31,0.17
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-3.61,,266.34,118,539,73.77
        Number Different Words (NDW),0 **,-5.32,,97.29,65,165,18.29
        Moving-Average NTW,---,,,0,0,0,0
        Moving-Average NDW,---,,,0,0,0,0
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.85,,27.93,1.52,67,15.07
        Mean Turn Length (words),0.00 *,-1.81,,192.92,7.65,400,106.69
        % Responses to Questions,---,,,,,,
        % Responses to Intonation Prompts,---,,,,,,
        % Utts with Overlapping Speech,0.00%,0,,0,0,0,0
        % Utts Interrupted Other Speaker,0.00%,0,,0,0,0,0
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,75.27,39.78,125.04,19.04
        Pause Time as % of Total Time~,---,,,6.58,0.9,19.26,4.54
        Maze Words as % of Total Words,0.0% *,-1.14,,5.36,0,24.55,4.69
        % Abandoned Utterances,0.0% *,-1.08,,4.28,0,14.29,3.95
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.65,,15.84,0,55.88,9.63
        % Word Errors,0.0% *,-1.47,,2.74,0,10.57,1.86
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean,,,,,,,
Pause data based on a subset of 18 database samples,,,,,,,
Italicized measures count occurrences and can be significantly affected by the different sample lengths.,,,,,,,
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections,,,,,,,
All other measures based on total utterances,,,,,,,
~ Value Missing For Some Database Records,,,,,,,
Database selection criteria: Age 7;0 - 7;6,,,,,,,
