Tran1
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 7/19/2001
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: NZ-AU Story Retell
93 database samples
Context: Narration (AGL)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 93 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-23.46,,6.31,6.00,6.50,0.14
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-2.51,,13.90,4,42,5.54
        C&I Verbal Utts,0 **,-2.54,,13.26,4,36,5.21
        All Words Including Mazes,0 *,-1.96,,110.43,24,449,56.44
        Elapsed Time,---,,,1.54,0.45,5.13,0.74
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-27.62,,99.00,75.00,100.00,3.58
        % Intelligible Words,0.0% **,-109.79,,99.78,92.54,100.00,0.91
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-6.38,,7.08,3.85,9.78,1.11
        MLU in Morphemes,0.00 **,-6.48,,7.49,4.23,10.56,1.16
        % Utterances with Verbs,0.0% **,-15.92,,96.32,80.00,100.00,6.05
        Mean Verbs per Utterance,0.00 **,-5.73,,1.48,1.00,2.78,0.26
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-2.30,,93.88,24,299,40.90
        Number Different Words (NDW),0 **,-2.86,,50.90,19,125,17.82
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.37,,8.22,1.00,22.00,6.02
        Mean Turn Length (words),0.00 *,-1.34,,58.52,3.92,145.00,43.68
        % Responses to Questions,---,,,71.34,0.00,100.00,37.59
        % Responses to Intonation Prompts,---,,,96.36,60.00,100.00,12.06
        % Utts with Overlapping Speech,0.0%,-0.21,,0.95,0.00,40.00,4.56
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,76.46,17.78,144.44,26.15
        Pause Time as % of Total Time,---,,,5.82,0.00,46.70,8.95
        Maze Words as % of Total Words,0.0% *,-1.41,,12.29,0.00,42.42,8.74
        % Abandoned Utterances,0.0%,-0.58,,3.00,0.00,20.00,5.20
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.12,,16.53,0.00,75.00,14.74
        % Word Errors,0.0%,-0.95,,2.22,0.00,10.53,2.35
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
All other measures based on total utterances
Database selection criteria: Age 6;0 - 6;6,,,,,,,
